0298-.6  .6|ACie300T
  0.000  0.000  0.000  0.000 64.424 140.603 |   0.000  0.000  0.000  0.000 551.062 1500.183 | 0.86 | ADCTime=36000 TotalTime=282432
  0.000  0.000  0.000  0.000 81.266 140.626 |   0.000  0.000  0.000  0.000 732.679 1500.247 | 0.89 | ADCTime=36000 TotalTime=282620
  0.000  0.000  0.000  0.000 98.174 140.560 |   0.000  0.000  0.000  0.000 913.081 1500.502 | 0.92 | ADCTime=36000 TotalTime=282410
  0.000  0.000  0.000  0.000 114.997 140.563 |   0.000  0.000  0.000  0.000 1089.946 1500.590 | 0.91 | ADCTime=36000 TotalTime=282417
  0.000  0.000  0.000  0.000 131.493 140.574 |   0.000  0.000  0.000  0.000 1266.718 1500.519 | 0.95 | ADCTime=36000 TotalTime=282489
  0.000  0.000  0.000  0.000 147.896 140.578 |   0.000  0.000  0.000  0.000 1442.875 1500.109 | 0.96 | ADCTime=36000 TotalTime=282433
  0.000  0.000  0.000  0.000 140.957 140.544 |   0.000  0.000  0.000  0.000 1499.343 1500.204 | 0.97 | ADCTime=36000 TotalTime=282664
  0.000  0.000  0.000  0.000 140.997 140.573 |   0.000  0.000  0.000  0.000 1499.149 1500.121 | 0.97 | ADCTime=36000 TotalTime=282446
  0.000  0.000  0.000  0.000 140.958 140.555 |   0.000  0.000  0.000  0.000 1499.288 1500.311 | 0.95 | ADCTime=36000 TotalTime=282444
  0.000  0.000  0.000  0.000 140.965 140.610 |   0.000  0.000  0.000  0.000 1499.162 1500.570 | 0.94 | ADCTime=36000 TotalTime=282561
  0.000  0.000  0.000  0.000 140.998 140.593 |   0.000  0.000  0.000  0.000 1499.347 1500.219 | 0.95 | ADCTime=36000 TotalTime=282435
  0.000  0.000  0.000  0.000 140.981 140.536 |   0.000  0.000  0.000  0.000 1499.295 1500.282 | 0.95 | ADCTime=36000 TotalTime=282428
  0.000  0.000  0.000  0.000 140.983 140.586 |   0.000  0.000  0.000  0.000 1499.296 1500.307 | 0.96 | ADCTime=36000 TotalTime=282512
  0.000  0.000  0.000  0.000 140.989 140.572 |   0.000  0.000  0.000  0.000 1498.977 1500.636 | 0.97 | ADCTime=36000 TotalTime=282408
  0.000  0.000  0.000  0.000 140.968 140.613 |   0.000  0.000  0.000  0.000 1499.020 1500.412 | 0.95 | ADCTime=36000 TotalTime=282444
  0.000  0.000  0.000  0.000 141.023 140.556 |   0.000  0.000  0.000  0.000 1499.201 1500.403 | 0.97 | ADCTime=36000 TotalTime=282516
  0.000  0.000  0.000  0.000 141.074 140.632 |   0.000  0.000  0.000  0.000 1499.171 1500.129 | 0.96 | ADCTime=36000 TotalTime=282413
  0.000  0.000  0.000  0.000 141.032 140.597 |   0.000  0.000  0.000  0.000 1499.292 1500.205 | 0.97 | ADCTime=36000 TotalTime=282437
  0.000  0.000  0.000  0.000 140.946 140.624 |   0.000  0.000  0.000  0.000 1499.217 1500.081 | 0.96 | ADCTime=36000 TotalTime=282522
  0.000  0.000  0.000  0.000 141.014 140.505 |   0.000  0.000  0.000  0.000 1499.279 1500.280 | 1.00 | ADCTime=36000 TotalTime=282431
  0.000  0.000  0.000  0.000 141.021 140.614 |   0.000  0.000  0.000  0.000 1499.134 1500.381 | 0.95 | ADCTime=36000 TotalTime=282709
  0.000  0.000  0.000  0.000 140.988 140.564 |   0.000  0.000  0.000  0.000 1499.110 1500.442 | 0.97 | ADCTime=36000 TotalTime=282442
  0.000  0.000  0.000  0.000 141.015 140.603 |   0.000  0.000  0.000  0.000 1498.915 1500.289 | 0.98 | ADCTime=36000 TotalTime=282434
  0.000  0.000  0.000  0.000 141.001 140.642 |   0.000  0.000  0.000  0.000 1498.986 1500.217 | 0.97 | ADCTime=36000 TotalTime=282498
  0.000  0.000  0.000  0.000 141.005 140.617 |   0.000  0.000  0.000  0.000 1499.134 1500.152 | 0.96 | ADCTime=36000 TotalTime=282436
  0.000  0.000  0.000  0.000 141.004 140.596 |   0.000  0.000  0.000  0.000 1499.034 1500.106 | 0.96 | ADCTime=36000 TotalTime=282439
  0.000  0.000  0.000  0.000 141.016 140.634 |   0.000  0.000  0.000  0.000 1499.155 1500.404 | 0.96 | ADCTime=36000 TotalTime=282517
  0.000  0.000  0.000  0.000 141.032 140.583 |   0.000  0.000  0.000  0.000 1499.474 1500.086 | 0.95 | ADCTime=36000 TotalTime=282394
  0.000  0.000  0.000  0.000 141.045 140.556 |   0.000  0.000  0.000  0.000 1499.287 1500.690 | 0.95 | ADCTime=36000 TotalTime=282450
  0.000  0.000  0.000  0.000 140.995 140.606 |   0.000  0.000  0.000  0.000 1499.336 1500.062 | 0.97 | ADCTime=36000 TotalTime=282563
  0.000  0.000  0.000  0.000 141.016 140.600 |   0.000  0.000  0.000  0.000 1499.169 1500.014 | 0.97 | ADCTime=36000 TotalTime=282421
  0.000  0.000  0.000  0.000 141.043 140.573 |   0.000  0.000  0.000  0.000 1499.070 1499.926 | 0.96 | ADCTime=36000 TotalTime=282443
  0.000  0.000  0.000  0.000 141.007 140.591 |   0.000  0.000  0.000  0.000 1499.099 1500.362 | 0.96 | ADCTime=36000 TotalTime=282513
  0.000  0.000  0.000  0.000 141.060 140.599 |   0.000  0.000  0.000  0.000 1499.217 1500.384 | 0.94 | ADCTime=36000 TotalTime=282430
  0.000  0.000  0.000  0.000 141.029 140.612 |   0.000  0.000  0.000  0.000 1499.206 1500.279 | 0.98 | ADCTime=36000 TotalTime=282439
  0.000  0.000  0.000  0.000 140.993 140.565 |   0.000  0.000  0.000  0.000 1499.222 1500.137 | 0.98 | ADCTime=36000 TotalTime=282521
  0.000  0.000  0.000  0.000 141.059 140.592 |   0.000  0.000  0.000  0.000 1499.196 1500.182 | 0.96 | ADCTime=36000 TotalTime=282430
  0.000  0.000  0.000  0.000 141.028 140.558 |   0.000  0.000  0.000  0.000 1499.241 1500.606 | 0.96 | ADCTime=36000 TotalTime=282677
  0.000  0.000  0.000  0.000 141.043 140.586 |   0.000  0.000  0.000  0.000 1499.062 1500.294 | 0.96 | ADCTime=36000 TotalTime=282452
  0.000  0.000  0.000  0.000 140.994 140.571 |   0.000  0.000  0.000  0.000 1498.938 1500.486 | 0.96 | ADCTime=36000 TotalTime=282442
  0.000  0.000  0.000  0.000 141.035 140.572 |   0.000  0.000  0.000  0.000 1499.024 1499.977 | 0.98 | ADCTime=36000 TotalTime=282580
  0.000  0.000  0.000  0.000 141.000 140.644 |   0.000  0.000  0.000  0.000 1499.167 1500.512 | 0.98 | ADCTime=36000 TotalTime=282445
  0.000  0.000  0.000  0.000 141.059 140.542 |   0.000  0.000  0.000  0.000 1499.336 1500.454 | 0.96 | ADCTime=36000 TotalTime=282449
  0.000  0.000  0.000  0.000 141.057 140.543 |   0.000  0.000  0.000  0.000 1499.277 1500.207 | 0.98 | ADCTime=36000 TotalTime=282497
  0.000  0.000  0.000  0.000 141.148 140.587 |   0.000  0.000  0.000  0.000 1499.064 1500.081 | 0.97 | ADCTime=36000 TotalTime=282429
  0.000  0.000  0.000  0.000 141.081 140.625 |   0.000  0.000  0.000  0.000 1499.277 1500.459 | 0.95 | ADCTime=36000 TotalTime=282699
  0.000  0.000  0.000  0.000 141.052 140.512 |   0.000  0.000  0.000  0.000 1499.211 1500.444 | 0.94 | ADCTime=36000 TotalTime=282408
  0.000  0.000  0.000  0.000 141.009 140.605 |   0.000  0.000  0.000  0.000 1498.924 1500.334 | 0.95 | ADCTime=36000 TotalTime=282453
  0.000  0.000  0.000  0.000 140.976 140.590 |   0.000  0.000  0.000  0.000 1499.076 1500.199 | 0.96 | ADCTime=36000 TotalTime=282566
  0.000  0.000  0.000  0.000 141.021 140.563 |   0.000  0.000  0.000  0.000 1499.302 1500.125 | 0.97 | ADCTime=36000 TotalTime=282435
  0.000  0.000  0.000  0.000 141.003 140.514 |   0.000  0.000  0.000  0.000 1499.211 1500.557 | 0.96 | ADCTime=36000 TotalTime=282402
  0.000  0.000  0.000  0.000 141.080 140.612 |   0.000  0.000  0.000  0.000 1499.019 1500.464 | 0.95 | ADCTime=36000 TotalTime=282533
  0.000  0.000  0.000  0.000 141.028 140.569 |   0.000  0.000  0.000  0.000 1499.292 1500.274 | 0.98 | ADCTime=36000 TotalTime=282424
  0.000  0.000  0.000  0.000 141.047 140.593 |   0.000  0.000  0.000  0.000 1499.343 1500.236 | 0.95 | ADCTime=36000 TotalTime=282436
  0.000  0.000  0.000  0.000 141.030 140.578 |   0.000  0.000  0.000  0.000 1499.353 1500.346 | 0.97 | ADCTime=36000 TotalTime=282515
0
Forcing trip on cha 0
  0.000  0.000  0.000  0.000 141.023 -11.925 |   0.000  0.000  0.000  0.000 1498.967 1282.076 | 0.92 | ADCTime=36000 TotalTime=282629
  0.000  0.000  0.000  0.000 141.068 -3.260 |   0.000  0.000  0.000  0.000 1499.325 294.476 | 0.92 | ADCTime=36000 TotalTime=282419
  0.000  0.000  0.000  0.000 141.042 -1.166 |   0.000  0.000  0.000  0.000 1499.099 64.878 | 0.92 | ADCTime=36000 TotalTime=282594
1
Forcing trip on cha 1
  0.000  0.000  0.000  0.000 -11.935 -0.562 |   0.000  0.000  0.000  0.000 1280.714 11.514 | 0.88 | ADCTime=36000 TotalTime=282657
  0.000  0.000  0.000  0.000 -3.322 -0.542 |   0.000  0.000  0.000  0.000 293.297 -0.842 | 0.89 | ADCTime=36000 TotalTime=282431
  0.000  0.000  0.000  0.000 -1.194 -0.575 |   0.000  0.000  0.000  0.000 64.181 -4.036 | 0.90 | ADCTime=36000 TotalTime=282590
  0.000  0.000  0.000  0.000 -0.620 -0.473 |   0.000  0.000  0.000  0.000 10.783 -4.656 | 0.88 | ADCTime=36000 TotalTime=282421
  0.000  0.000  0.000  0.000 -0.556 -0.486 |   0.000  0.000  0.000  0.000 -2.246 -4.689 | 0.87 | ADCTime=36000 TotalTime=282408
  0.000  0.000  0.000  0.000 -0.503 -0.471 |   0.000  0.000  0.000  0.000 -5.169 -4.626 | 0.87 | ADCTime=36000 TotalTime=282642
  0.000  0.000  0.000  0.000 -0.561 -0.484 |   0.000  0.000  0.000  0.000 -5.927 -4.289 | 0.89 | ADCTime=36000 TotalTime=282428
  0.000  0.000  0.000  0.000 -0.525 -0.445 |   0.000  0.000  0.000  0.000 -6.015 -4.716 | 0.88 | ADCTime=36000 TotalTime=282404
  0.000  0.000  0.000  0.000 -0.515 -0.443 |   0.000  0.000  0.000  0.000 -6.302 -4.954 | 0.89 | ADCTime=36000 TotalTime=282607
  0.000  0.000  0.000  0.000 -0.503 -0.476 |   0.000  0.000  0.000  0.000 -6.236 -5.147 | 0.89 | ADCTime=36000 TotalTime=282436
  0.000  0.000  0.000  0.000 -0.491 -0.447 |   0.000  0.000  0.000  0.000 -5.671 -4.971 | 0.77 | ADCTime=36000 TotalTime=282409
  0.000  0.000  0.000  0.000 -0.557 -0.457 |   0.000  0.000  0.000  0.000 -6.148 -5.080 | 0.78 | ADCTime=36000 TotalTime=282576
  0.000  0.000  0.000  0.000 -0.509 -0.490 |   0.000  0.000  0.000  0.000 -6.051 -4.940 | 0.76 | ADCTime=36000 TotalTime=282430
  0.000  0.000  0.000  0.000 -0.506 -0.445 |   0.000  0.000  0.000  0.000 -5.912 -4.854 | 0.77 | ADCTime=36000 TotalTime=282411
  0.000  0.000  0.000  0.000 -0.525 -0.436 |   0.000  0.000  0.000  0.000 -6.043 -4.830 | 0.78 | ADCTime=36000 TotalTime=282573
  0.000  0.000  0.000  0.000 -0.523 -0.496 |   0.000  0.000  0.000  0.000 -5.991 -4.991 | 0.77 | ADCTime=36000 TotalTime=282408
  0.000  0.000  0.000  0.000 -0.498 -0.490 |   0.000  0.000  0.000  0.000 -5.789 -4.858 | 0.77 | ADCTime=36000 TotalTime=282428
  0.000  0.000  0.000  0.000 -0.556 -0.442 |   0.000  0.000  0.000  0.000 -6.045 -5.236 | 0.77 | ADCTime=36000 TotalTime=282609
  0.000  0.000  0.000  0.000 -0.533 -0.501 |   0.000  0.000  0.000  0.000 -5.745 -4.657 | 0.77 | ADCTime=36000 TotalTime=282421
  0.000  0.000  0.000  0.000 -0.536 -0.424 |   0.000  0.000  0.000  0.000 -6.137 -5.602 | 0.67 | ADCTime=36000 TotalTime=282426
  0.000  0.000  0.000  0.000 -0.510 -0.444 |   0.000  0.000  0.000  0.000 -5.581 -4.881 | 0.68 | ADCTime=36000 TotalTime=282590
  0.000  0.000  0.000  0.000 -0.515 -0.461 |   0.000  0.000  0.000  0.000 -6.538 -4.476 | 0.67 | ADCTime=36000 TotalTime=282424
  0.000  0.000  0.000  0.000 -0.476 -0.482 |   0.000  0.000  0.000  0.000 -5.972 -5.023 | 0.67 | ADCTime=36000 TotalTime=282419
  0.000  0.000  0.000  0.000 -0.508 -0.447 |   0.000  0.000  0.000  0.000 -6.327 -5.036 | 0.68 | ADCTime=36000 TotalTime=282614
  0.000  0.000  0.000  0.000 -0.556 -0.471 |   0.000  0.000  0.000  0.000 -5.777 -5.234 | 0.67 | ADCTime=36000 TotalTime=282424
  0.000  0.000  0.000  0.000 -0.471 -0.455 |   0.000  0.000  0.000  0.000 -5.725 -4.516 | 0.67 | ADCTime=36000 TotalTime=282407
  0.000  0.000  0.000  0.000 -0.524 -0.504 |   0.000  0.000  0.000  0.000 -5.891 -4.893 | 0.66 | ADCTime=36000 TotalTime=282642
  0.000  0.000  0.000  0.000 -0.504 -0.498 |   0.000  0.000  0.000  0.000 -6.307 -5.025 | 0.67 | ADCTime=36000 TotalTime=282412
  0.000  0.000  0.000  0.000 -0.510 -0.458 |   0.000  0.000  0.000  0.000 -6.198 -4.914 | 0.67 | ADCTime=36000 TotalTime=282428
  0.000  0.000  0.000  0.000 -0.575 -0.430 |   0.000  0.000  0.000  0.000 -6.132 -4.968 | 0.67 | ADCTime=36000 TotalTime=282586
  0.000  0.000  0.000  0.000 -0.532 -0.454 |   0.000  0.000  0.000  0.000 -6.149 -4.841 | 0.67 | ADCTime=36000 TotalTime=282411
  0.000  0.000  0.000  0.000 -0.494 -0.515 |   0.000  0.000  0.000  0.000 -5.887 -4.900 | 0.67 | ADCTime=36000 TotalTime=282419
  0.000  0.000  0.000  0.000 -0.608 -0.497 |   0.000  0.000  0.000  0.000 -6.422 -4.996 | 0.67 | ADCTime=36000 TotalTime=282529
  0.000  0.000  0.000  0.000 -0.530 -0.447 |   0.000  0.000  0.000  0.000 -5.921 -4.936 | 0.66 | ADCTime=36000 TotalTime=282449
  0.000  0.000  0.000  0.000 -0.541 -0.465 |   0.000  0.000  0.000  0.000 -5.994 -4.599 | 0.68 | ADCTime=36000 TotalTime=282414
  0.000  0.000  0.000  0.000 -0.550 -0.485 |   0.000  0.000  0.000  0.000 -6.356 -5.109 | 0.67 | ADCTime=36000 TotalTime=282660
  0.000  0.000  0.000  0.000 -0.503 -0.455 |   0.000  0.000  0.000  0.000 -5.989 -4.768 | 0.68 | ADCTime=36000 TotalTime=282435
  0.000  0.000  0.000  0.000 -0.590 -0.404 |   0.000  0.000  0.000  0.000 -5.935 -5.032 | 0.66 | ADCTime=36000 TotalTime=282421
  0.000  0.000  0.000  0.000 -0.519 -0.409 |   0.000  0.000  0.000  0.000 -6.534 -4.714 | 0.67 | ADCTime=36000 TotalTime=282566
Resetting trip
  0.000  0.000  0.000  0.000  0.636  0.689 |   0.000  0.000  0.000  0.000 -3.016 -1.272 | 0.65 | ADCTime=36000 TotalTime=282531
  0.000  0.000  0.000  0.000 -0.159 -0.183 |   0.000  0.000  0.000  0.000 -2.691 -1.062 | 0.66 | ADCTime=36000 TotalTime=282682
Total trips: 1  0.000  0.000  0.000  0.000 -0.190 16.071 |   0.000  0.000  0.000  0.000 -2.314 39.547 | 0.67 | ADCTime=36000 TotalTime=282429
  0.000  0.000  0.000  0.000 -0.215 32.780 |   0.000  0.000  0.000  0.000 -2.892 216.670 | 0.68 | ADCTime=36000 TotalTime=282431
  0.000  0.000  0.000  0.000 -0.266 50.088 |   0.000  0.000  0.000  0.000 -2.370 399.009 | 0.71 | ADCTime=36000 TotalTime=282609
  0.000  0.000  0.000  0.000 -0.222 66.623 |   0.000  0.000  0.000  0.000 -2.960 577.836 | 0.71 | ADCTime=36000 TotalTime=282452
  0.000  0.000  0.000  0.000 -0.188 83.440 |   0.000  0.000  0.000  0.000 -2.707 756.333 | 0.74 | ADCTime=36000 TotalTime=282444
  0.000  0.000  0.000  0.000 -0.269 100.101 |   0.000  0.000  0.000  0.000 -2.707 933.631 | 0.77 | ADCTime=36000 TotalTime=282587
  0.000  0.000  0.000  0.000 -0.213 116.433 |   0.000  0.000  0.000  0.000 -2.668 1111.184 | 0.79 | ADCTime=36000 TotalTime=282417
  0.000  0.000  0.000  0.000 -0.253 133.332 |   0.000  0.000  0.000  0.000 -2.562 1291.167 | 0.79 | ADCTime=36000 TotalTime=282435
  0.000  0.000  0.000  0.000 -0.173 150.037 |   0.000  0.000  0.000  0.000 -2.906 1469.991 | 0.83 | ADCTime=36000 TotalTime=282627
  0.000  0.000  0.000  0.000 24.267 140.563 |   0.000  0.000  0.000  0.000 126.540 1500.176 | 0.84 | ADCTime=36000 TotalTime=282427
  0.000  0.000  0.000  0.000 41.188 140.579 |   0.000  0.000  0.000  0.000 304.599 1500.281 | 0.85 | ADCTime=36000 TotalTime=282729
  0.000  0.000  0.000  0.000 57.965 140.601 |   0.000  0.000  0.000  0.000 483.057 1500.337 | 0.86 | ADCTime=36000 TotalTime=282407
  0.000  0.000  0.000  0.000 74.800 140.635 |   0.000  0.000  0.000  0.000 664.412 1500.307 | 0.89 | ADCTime=36000 TotalTime=282444
  0.000  0.000  0.000  0.000 91.737 140.597 |   0.000  0.000  0.000  0.000 842.485 1500.141 | 0.92 | ADCTime=36000 TotalTime=282617
  0.000  0.000  0.000  0.000 108.382 140.624 |   0.000  0.000  0.000  0.000 1021.725 1500.059 | 0.91 | ADCTime=36000 TotalTime=282434
  0.000  0.000  0.000  0.000 125.241 140.551 |   0.000  0.000  0.000  0.000 1199.583 1500.091 | 0.92 | ADCTime=36000 TotalTime=282421
  0.000  0.000  0.000  0.000 142.234 140.566 |   0.000  0.000  0.000  0.000 1378.649 1500.266 | 0.96 | ADCTime=36000 TotalTime=282546
  0.000  0.000  0.000  0.000 141.003 140.539 |   0.000  0.000  0.000  0.000 1499.002 1500.373 | 0.94 | ADCTime=36000 TotalTime=282429
  0.000  0.000  0.000  0.000 140.966 140.583 |   0.000  0.000  0.000  0.000 1499.166 1500.326 | 0.98 | ADCTime=36000 TotalTime=282396
  0.000  0.000  0.000  0.000 140.984 140.587 |   0.000  0.000  0.000  0.000 1499.161 1500.107 | 0.95 | ADCTime=36000 TotalTime=282520
  0.000  0.000  0.000  0.000 140.911 140.614 |   0.000  0.000  0.000  0.000 1499.486 1500.305 | 0.96 | ADCTime=36000 TotalTime=282443
  0.000  0.000  0.000  0.000 141.009 140.610 |   0.000  0.000  0.000  0.000 1499.199 1500.215 | 0.98 | ADCTime=36000 TotalTime=282658
  0.000  0.000  0.000  0.000 140.999 140.604 |   0.000  0.000  0.000  0.000 1499.244 1499.987 | 0.96 | ADCTime=36000 TotalTime=282450
  0.000  0.000  0.000  0.000 140.971 140.588 |   0.000  0.000  0.000  0.000 1499.289 1500.262 | 0.95 | ADCTime=36000 TotalTime=282706
  0.000  0.000  0.000  0.000 140.983 140.601 |   0.000  0.000  0.000  0.000 1499.328 1499.955 | 0.97 | ADCTime=36000 TotalTime=282427
  0.000  0.000  0.000  0.000 140.961 140.566 |   0.000  0.000  0.000  0.000 1499.086 1500.076 | 0.96 | ADCTime=36000 TotalTime=282669
  0.000  0.000  0.000  0.000 141.050 140.535 |   0.000  0.000  0.000  0.000 1499.051 1499.658 | 0.96 | ADCTime=36000 TotalTime=282434
  0.000  0.000  0.000  0.000 141.019 140.585 |   0.000  0.000  0.000  0.000 1499.211 1500.089 | 0.97 | ADCTime=36000 TotalTime=282653
  0.000  0.000  0.000  0.000 140.986 140.639 |   0.000  0.000  0.000  0.000 1499.155 1500.091 | 0.94 | ADCTime=36000 TotalTime=282439
  0.000  0.000  0.000  0.000 141.003 140.553 |   0.000  0.000  0.000  0.000 1499.054 1500.282 | 0.95 | ADCTime=36000 TotalTime=282429
  0.000  0.000  0.000  0.000 140.989 140.575 |   0.000  0.000  0.000  0.000 1499.448 1500.350 | 0.96 | ADCTime=36000 TotalTime=282489
  0.000  0.000  0.000  0.000 141.004 140.576 |   0.000  0.000  0.000  0.000 1499.277 1500.443 | 0.97 | ADCTime=36000 TotalTime=282438
  0.000  0.000  0.000  0.000 141.012 140.581 |   0.000  0.000  0.000  0.000 1499.404 1500.204 | 0.97 | ADCTime=36000 TotalTime=282433
  0.000  0.000  0.000  0.000 141.135 140.482 |   0.000  0.000  0.000  0.000 1498.984 1499.962 | 0.97 | ADCTime=36000 TotalTime=282485
  0.000  0.000  0.000  0.000 140.934 140.537 |   0.000  0.000  0.000  0.000 1499.081 1500.092 | 0.95 | ADCTime=36000 TotalTime=282425
  0.000  0.000  0.000  0.000 140.949 140.586 |   0.000  0.000  0.000  0.000 1499.149 1500.333 | 0.98 | ADCTime=36000 TotalTime=282705
  0.000  0.000  0.000  0.000 140.965 140.619 |   0.000  0.000  0.000  0.000 1499.287 1500.287 | 0.95 | ADCTime=36000 TotalTime=282437
  0.000  0.000  0.000  0.000 141.042 140.621 |   0.000  0.000  0.000  0.000 1499.259 1500.026 | 0.96 | ADCTime=36000 TotalTime=282455
  0.000  0.000  0.000  0.000 141.027 140.572 |   0.000  0.000  0.000  0.000 1499.242 1500.012 | 0.96 | ADCTime=36000 TotalTime=282600
  0.000  0.000  0.000  0.000 141.040 140.608 |   0.000  0.000  0.000  0.000 1499.421 1500.057 | 0.97 | ADCTime=36000 TotalTime=282413
  0.000  0.000  0.000  0.000 141.011 140.538 |   0.000  0.000  0.000  0.000 1499.232 1500.510 | 0.97 | ADCTime=36000 TotalTime=282446
  0.000  0.000  0.000  0.000 141.031 140.575 |   0.000  0.000  0.000  0.000 1499.064 1500.089 | 0.97 | ADCTime=36000 TotalTime=282504
  0.000  0.000  0.000  0.000 141.068 140.567 |   0.000  0.000  0.000  0.000 1499.049 1500.293 | 0.96 | ADCTime=36000 TotalTime=282420
  0.000  0.000  0.000  0.000 140.993 140.593 |   0.000  0.000  0.000  0.000 1499.092 1499.975 | 0.96 | ADCTime=36000 TotalTime=282442
  0.000  0.000  0.000  0.000 140.988 140.647 |   0.000  0.000  0.000  0.000 1499.375 1500.127 | 0.97 | ADCTime=36000 TotalTime=282510
  0.000  0.000  0.000  0.000 141.024 140.598 |   0.000  0.000  0.000  0.000 1499.494 1500.672 | 0.97 | ADCTime=36000 TotalTime=282400
  0.000  0.000  0.000  0.000 141.054 140.610 |   0.000  0.000  0.000  0.000 1499.170 1500.161 | 0.96 | ADCTime=36000 TotalTime=282428
  0.000  0.000  0.000  0.000 141.073 140.611 |   0.000  0.000  0.000  0.000 1499.352 1499.909 | 0.99 | ADCTime=36000 TotalTime=282528
  0.000  0.000  0.000  0.000 141.034 140.617 |   0.000  0.000  0.000  0.000 1499.264 1500.396 | 0.96 | ADCTime=36000 TotalTime=282441
  0.000  0.000  0.000  0.000 140.997 140.585 |   0.000  0.000  0.000  0.000 1499.401 1499.884 | 0.97 | ADCTime=36000 TotalTime=282443
  0.000  0.000  0.000  0.000 141.031 140.563 |   0.000  0.000  0.000  0.000 1499.155 1500.057 | 0.98 | ADCTime=36000 TotalTime=282485
  0.000  0.000  0.000  0.000 141.038 140.603 |   0.000  0.000  0.000  0.000 1499.517 1500.474 | 0.97 | ADCTime=36000 TotalTime=282445
  0.000  0.000  0.000  0.000 141.002 140.591 |   0.000  0.000  0.000  0.000 1499.208 1500.052 | 0.98 | ADCTime=36000 TotalTime=282666
  0.000  0.000  0.000  0.000 141.102 140.557 |   0.000  0.000  0.000  0.000 1499.153 1499.977 | 0.96 | ADCTime=36000 TotalTime=282446
  0.000  0.000  0.000  0.000 141.043 140.590 |   0.000  0.000  0.000  0.000 1499.029 1500.062 | 0.97 | ADCTime=36000 TotalTime=282445
  0.000  0.000  0.000  0.000 141.095 140.574 |   0.000  0.000  0.000  0.000 1499.097 1500.071 | 0.99 | ADCTime=36000 TotalTime=282548
  0.000  0.000  0.000  0.000 141.112 140.555 |   0.000  0.000  0.000  0.000 1499.031 1500.423 | 0.96 | ADCTime=36000 TotalTime=282422
  0.000  0.000  0.000  0.000 141.121 140.612 |   0.000  0.000  0.000  0.000 1499.317 1500.141 | 0.96 | ADCTime=36000 TotalTime=282603
  0.000  0.000  0.000  0.000 141.021 140.563 |   0.000  0.000  0.000  0.000 1499.234 1500.762 | 0.95 | ADCTime=36000 TotalTime=282433
  0.000  0.000  0.000  0.000 141.053 140.576 |   0.000  0.000  0.000  0.000 1499.144 1500.351 | 0.98 | ADCTime=36000 TotalTime=282406
  0.000  0.000  0.000  0.000 141.075 140.540 |   0.000  0.000  0.000  0.000 1499.290 1500.474 | 0.97 | ADCTime=36000 TotalTime=282565
  0.000  0.000  0.000  0.000 141.079 140.590 |   0.000  0.000  0.000  0.000 1499.292 1500.286 | 0.97 | ADCTime=36000 TotalTime=282425
  0.000  0.000  0.000  0.000 141.002 140.548 |   0.000  0.000  0.000  0.000 1499.477 1500.159 | 0.95 | ADCTime=36000 TotalTime=282430
  0.000  0.000  0.000  0.000 140.958 140.602 |   0.000  0.000  0.000  0.000 1499.039 1499.965 | 0.99 | ADCTime=36000 TotalTime=282582
  0.000  0.000  0.000  0.000 141.000 140.598 |   0.000  0.000  0.000  0.000 1499.211 1500.143 | 0.97 | ADCTime=36000 TotalTime=282442
  0.000  0.000  0.000  0.000 141.032 140.589 |   0.000  0.000  0.000  0.000 1499.458 1500.402 | 0.97 | ADCTime=36000 TotalTime=282425
0
Forcing trip on cha 0
  0.000  0.000  0.000  0.000 141.060 -11.843 |   0.000  0.000  0.000  0.000 1499.333 1281.511 | 0.92 | ADCTime=36000 TotalTime=676190
  0.000  0.000  0.000  0.000 141.020 -3.248 |   0.000  0.000  0.000  0.000 1499.371 294.629 | 0.93 | ADCTime=36000 TotalTime=282415
  0.000  0.000  0.000  0.000 141.007 -1.170 |   0.000  0.000  0.000  0.000 1499.151 65.007 | 0.94 | ADCTime=36000 TotalTime=282618
1
Forcing trip on cha 1
  0.000  0.000  0.000  0.000 -11.979 -0.700 |   0.000  0.000  0.000  0.000 1280.804 11.960 | 0.87 | ADCTime=36000 TotalTime=282606
  0.000  0.000  0.000  0.000 -3.268 -0.525 |   0.000  0.000  0.000  0.000 293.354 -0.922 | 0.88 | ADCTime=36000 TotalTime=282416
  0.000  0.000  0.000  0.000 -1.205 -0.481 |   0.000  0.000  0.000  0.000 63.904 -3.751 | 0.88 | ADCTime=36000 TotalTime=282665
  0.000  0.000  0.000  0.000 -0.665 -0.494 |   0.000  0.000  0.000  0.000 10.879 -4.531 | 0.88 | ADCTime=36000 TotalTime=282436
  0.000  0.000  0.000  0.000 -0.547 -0.473 |   0.000  0.000  0.000  0.000 -1.917 -4.659 | 0.88 | ADCTime=36000 TotalTime=282428
  0.000  0.000  0.000  0.000 -0.537 -0.537 |   0.000  0.000  0.000  0.000 -5.362 -4.841 | 0.87 | ADCTime=36000 TotalTime=282621
  0.000  0.000  0.000  0.000 -0.480 -0.464 |   0.000  0.000  0.000  0.000 -5.781 -4.836 | 0.89 | ADCTime=36000 TotalTime=282422
  0.000  0.000  0.000  0.000 -0.505 -0.473 |   0.000  0.000  0.000  0.000 -5.949 -4.920 | 0.87 | ADCTime=36000 TotalTime=282408
  0.000  0.000  0.000  0.000 -0.534 -0.509 |   0.000  0.000  0.000  0.000 -5.909 -4.914 | 0.88 | ADCTime=36000 TotalTime=282649
